methylation450,TCGA-IB-A6UG-01A,TCGA-3A-A9IU-01A,TCGA-FB-A545-01A,TCGA-IB-AAUQ-01A,TCGA-HV-A5A3-01A,TCGA-IB-7897-01A,TCGA-HV-AA8V-01A,TCGA-HV-A5A5-01A,TCGA-M8-A5N4-01A,TCGA-3A-A9IJ-01A,TCGA-HZ-8637-01A,TCGA-IB-AAUN-01A,TCGA-IB-AAUW-01A,TCGA-IB-7888-01A,TCGA-2L-AAQA-01A,TCGA-RB-A7B8-01A,TCGA-2L-AAQM-01A,TCGA-2J-AABE-01A,TCGA-IB-7889-01A,TCGA-IB-A6UF-01A,TCGA-F2-A8YN-01A,TCGA-F2-A44H-01A,TCGA-YH-A8SY-01A,TCGA-3A-A9IC-01A,TCGA-HZ-A4BK-01A,TCGA-Z5-AAPL-01A,TCGA-H6-A45N-01A,TCGA-HZ-A4BH-01A,TCGA-F2-A7TX-01A,TCGA-Q3-A5QY-01A,TCGA-F2-A44G-01A,TCGA-HZ-A49G-01A,TCGA-HZ-8005-01A,TCGA-HZ-8001-01A,TCGA-LB-A7SX-01A,TCGA-HV-A5A6-01A,TCGA-HZ-8003-01A,TCGA-IB-AAUS-01A,TCGA-HZ-A77P-01A,TCGA-US-A77E-01A,TCGA-IB-7890-01A,TCGA-LB-A9Q5-01A,TCGA-IB-7644-01A,TCGA-2J-AABT-01A,TCGA-2J-AAB1-01A,TCGA-HZ-7920-01A,TCGA-3A-A9IL-01A,TCGA-2J-AABI-01A,TCGA-IB-7647-01A,TCGA-IB-A5SS-01A,TCGA-S4-A8RO-01A,TCGA-IB-A5ST-01A,TCGA-HZ-7918-01A,TCGA-XD-AAUI-01A,TCGA-IB-AAUO-01A,TCGA-PZ-A5RE-01A,TCGA-2J-AABA-01A,TCGA-HV-A5A4-01A,TCGA-3A-A9IZ-01A,TCGA-XD-AAUL-01A,TCGA-IB-7886-01A,TCGA-S4-A8RM-01A,TCGA-HZ-A49H-01A,TCGA-HZ-8636-01A,TCGA-IB-AAUU-01A,TCGA-IB-7885-01A,TCGA-2J-AABO-01A,TCGA-HZ-A8P1-01A,TCGA-2J-AABV-01A,TCGA-US-A77G-01A,TCGA-US-A774-01A,TCGA-HZ-7919-01A,TCGA-2J-AABU-01A,TCGA-IB-7651-01A,TCGA-HZ-8315-01A,TCGA-2L-AAQL-01A,TCGA-IB-7893-01A,TCGA-FB-A7DR-01A,TCGA-FB-AAPS-01A,TCGA-IB-AAUP-01A,TCGA-3A-A9IS-01A,TCGA-3A-A9I7-01A,TCGA-2J-AABP-01A,TCGA-HV-A7OL-01A,TCGA-F2-6879-01A,TCGA-FB-A4P6-01A,TCGA-HV-A7OP-01A,TCGA-HZ-7922-01A,TCGA-FB-AAPU-01A,TCGA-3A-A9IX-01A,TCGA-HZ-8317-01A,TCGA-3A-A9J0-01A,TCGA-FB-A4P5-01A,TCGA-3E-AAAZ-01A,TCGA-3E-AAAY-01A,TCGA-H6-8124-01A,TCGA-2L-AAQI-01A,TCGA-HZ-A8P0-01A,TCGA-3A-A9I5-01A,TCGA-YB-A89D-01A,TCGA-2J-AABH-01A,TCGA-IB-7646-01A,TCGA-US-A776-01A,TCGA-IB-A5SO-01A,TCGA-FB-AAQ0-01A,TCGA-RB-AA9M-01A,TCGA-IB-A5SP-01A,TCGA-HZ-A77Q-01A,TCGA-IB-7654-01A,TCGA-3A-A9IN-01A,TCGA-3A-A9IV-01A,TCGA-3A-A9IR-01A,TCGA-IB-AAUV-01A,TCGA-HZ-7289-01A,TCGA-FB-AAPP-01A,TCGA-IB-A7LX-01A,TCGA-IB-A7M4-01A,TCGA-3A-A9IO-01A,TCGA-US-A779-01A,TCGA-2L-AAQE-01A,TCGA-FB-AAQ6-01A,TCGA-2J-AABK-01A,TCGA-HV-AA8X-01A,TCGA-IB-AAUM-01A,TCGA-H8-A6C1-01A,TCGA-F2-7273-01A,TCGA-FB-AAPY-01A,TCGA-FB-A78T-01A,TCGA-IB-8126-01A,TCGA-Q3-AA2A-01A,TCGA-HZ-8002-01A,TCGA-IB-A5SQ-01A,TCGA-HZ-A49I-01A,TCGA-HZ-7926-01A,TCGA-IB-AAUR-01A,TCGA-FB-A5VM-01A,TCGA-FB-AAQ3-01A,TCGA-2J-AABR-01A,TCGA-XN-A8T5-01A,TCGA-IB-8127-01A,TCGA-3A-A9IH-01A,TCGA-XD-AAUG-01A,TCGA-IB-7891-01A,TCGA-HZ-7925-01A,TCGA-2L-AAQJ-01A,TCGA-IB-7887-01A,TCGA-FB-AAQ1-01A,TCGA-S4-A8RP-01A,TCGA-FB-AAPQ-01A,TCGA-YY-A8LH-01A,TCGA-HZ-A77O-01A,TCGA-FB-AAPZ-01A,TCGA-FB-AAQ2-01A,TCGA-LB-A8F3-01A,TCGA-IB-7645-01A,TCGA-HZ-A9TJ-01A,TCGA-2J-AAB6-01A,TCGA-2J-AABF-01A,TCGA-XD-AAUH-01A,TCGA-2J-AAB9-01A,TCGA-OE-A75W-01A,TCGA-2J-AAB4-01A,TCGA-IB-7652-01A,TCGA-3A-A9I9-01A,TCGA-XN-A8T3-01A,TCGA-IB-7649-01A,TCGA-2J-AAB8-01A,TCGA-3A-A9IB-01A
cg15679813,0.45965881,0.020512203,0.703447664,0.375636786,0.660630547,0.198554382,0.456651461,0.415620683,0.077566658,0.025251963,0.506231382,0.641195622,0.018759274,0.485040782,0.641354179,0.266895006,0.025477636,0.483922242,0.488063997,0.591624379,0.028236199,0.284736787,0.033522721,0.505372237,0.423247513,0.03234784,0.018730216,0.563603411,0.427122505,0.030595943,0.497816177,0.492077612,0.545661912,0.513667116,0.019053367,0.015282442,0.213842734,0.226385112,0.071806211,0.55084474,0.549057817,0.391957842,0.041053252,0.021686729,0.588848653,0.02523777,0.012644804,0.675040685,0.519498592,0.496441336,0.727114296,0.276075696,0.024067056,0.02857029,0.554992506,0.572663694,0.446288036,0.649500075,0.028139456,0.156294668,0.349175264,0.677202155,0.032497005,0.449944417,0.506060755,0.026024863,0.266272349,0.708799539,0.084929826,0.496048047,0.022279778,0.231955882,0.376151206,0.516769037,0.583326026,0.470929806,0.027273847,0.508087335,0.132225509,0.350982002,0.01724094,0.050291019,0.20960817,0.391629314,0.057519978,0.181305702,0.774241237,0.556794208,0.530657847,0.253459515,0.334355729,0.616611473,0.255411379,0.509138252,0.30898569,0.618602416,0.465567555,0.484781138,0.538345991,0.472171148,0.551966576,0.569385138,0.097576822,0.014904098,0.655662397,0.025470806,0.671312859,0.45012657,0.538785635,0.021415266,0.024691842,0.01702784,0.023429823,0.60864455,0.914830461,0.627598622,0.364939693,0.015882111,0.184332431,0.492632893,0.65100268,0.444261181,0.627431375,0.122142092,0.021521705,0.238680869,0.514403095,0.564511122,0.223887298,0.030015156,0.040688121,0.383828415,0.39299331,0.445540194,0.337146602,0.515456577,0.497903259,0.050229141,0.295679114,0.61596705,0.294545953,0.044450177,0.225801499,0.027466497,0.588167344,0.0186775,0.482874422,0.571134535,0.590233175,0.59883604,0.02199125,0.688326944,0.224895381,0.537291675,0.397237384,0.561556247,0.634230062,0.431611834,0.26447883,0.038945135,0.534818056,0.02181429,0.021810754,0.057835815,0.022766038,0.41684438,0.45627909,0.461667919
cg26122980,0.561483214,0.316043172,0.760696342,0.492232556,0.70792923,0.107578654,0.115683096,0.250694877,0.252313955,0.025746259,0.415831592,0.5991363,0.029288863,0.288788225,0.637759667,0.528972854,0.020182204,0.439330792,0.504357903,0.632825429,0.712402456,0.367847927,0.513100571,0.379416274,0.368069895,0.172927736,0.159675909,0.475230022,0.366832819,0.148936243,0.444431955,0.292140709,0.554156958,0.359860954,0.364568656,0.745715929,0.11313214,0.042981452,0.301448796,0.561125285,0.554517218,0.098351556,0.069338021,0.0786648,0.58960376,0.025860661,0.022436893,0.772663182,0.399946034,0.557815769,0.764728506,0.211178477,0.031926129,0.236923355,0.501831988,0.593809752,0.518522,0.67534263,0.561020946,0.394500943,0.653568608,0.733994752,0.038411534,0.642262847,0.547300416,0.138459055,0.553924242,0.754207413,0.06757924,0.571172278,0.304363527,0.543052131,0.03438483,0.503918286,0.350106985,0.503169001,0.029860911,0.444736892,0.199985958,0.300820239,0.02327411,0.234780067,0.021387908,0.448333082,0.651275256,0.073128536,0.904491459,0.535528237,0.644624206,0.133250672,0.027343042,0.6732674,0.148425922,0.547812567,0.227488814,0.77488066,0.429322268,0.385559295,0.470031979,0.527938613,0.548106908,0.569119031,0.024555789,0.203698104,0.713951021,0.239432695,0.750987991,0.304207177,0.299195328,0.026656939,0.030440506,0.021898224,0.029248502,0.019142033,0.962665112,0.65109133,0.487167398,0.025663526,0.526856621,0.609911466,0.611792405,0.144614982,0.61513351,0.148916993,0.294887883,0.056300403,0.394602026,0.606619106,0.275540482,0.059669851,0.04758298,0.361071932,0.510406889,0.484739973,0.085568919,0.457067688,0.4016061,0.084595882,0.143560544,0.695551439,0.534365957,0.087275856,0.126702726,0.337594147,0.487990645,0.523960946,0.466461459,0.532284636,0.541209042,0.693771138,0.043487222,0.757299164,0.538991963,0.442087798,0.415725592,0.698534888,0.67688214,0.45185753,0.071756224,0.148113941,0.613556698,0.353316762,0.568008725,0.412119619,0.284094231,0.395655706,0.449381284,0.507441775
cg18243760,0.347181078,0.068618206,0.589559575,0.37313989,0.678312053,0.467373631,0.082173238,0.106469707,0.12214487,0.933228403,0.192878791,0.223688282,0.243792764,0.305342593,0.681819717,0.241343384,0.936414287,0.437336211,0.280943308,0.082795393,0.319779401,0.256133348,0.646153767,0.394493483,0.137511451,0.149042396,0.282368443,0.58811612,0.146688546,0.116669264,0.544500233,0.314597729,0.546546539,0.314802856,0.185941039,0.128280436,0.195258708,0.153106224,0.392959064,0.39601874,0.66781135,0.066493959,0.125730239,0.260003123,0.538529608,0.332047911,0.714869752,0.497463048,0.361859412,0.363299886,0.808480536,0.124300186,0.319965332,0.10755162,0.383225651,0.111153979,0.129963133,0.504722008,0.039903869,0.091467598,0.067292639,0.724338995,0.079452596,0.612582648,0.111656294,0.155388663,0.551765149,0.769557375,0.060421049,0.128744601,0.185123294,0.173823334,0.654612306,0.380936801,0.358667136,0.579351205,0.30785821,0.498207723,0.253325586,0.113549426,0.940637903,0.332707766,0.499737805,0.068429053,0.583226229,0.149294456,0.946953643,0.163137268,0.07129055,0.06218416,0.264139936,0.076277854,0.303653297,0.721961353,0.163838318,0.715308052,0.280659253,0.279186934,0.494848879,0.479459981,0.550635968,0.48602085,0.330985904,0.192050228,0.163950585,0.204302596,0.38979833,0.322535462,0.582666624,0.76937895,0.93396708,0.977248437,0.181679749,0.789157688,0.94081833,0.725121569,0.641279326,0.775515491,0.263854032,0.1220292,0.822758459,0.345089696,0.72785316,0.199856675,0.423694275,0.275485605,0.08473669,0.379936204,0.319634437,0.182207537,0.154388925,0.411952038,0.353556136,0.254223658,0.409136184,0.573493364,0.1692714,0.076906838,0.2671565,0.723538381,0.531399195,0.382296811,0.300404106,0.405605503,0.589811897,0.186026352,0.203864783,0.092522431,0.728052327,0.785079317,0.055989645,0.869557949,0.890481974,0.298931055,0.305713268,0.768998133,0.482348361,0.064463733,0.226050975,0.098021662,0.730282187,0.193379493,0.456031162,0.53928027,0.098540356,0.121413388,0.064328341,0.348232309
cg13945107,0.428026468,0.718378362,0.031059579,0.29638783,0.057887018,0.042256917,0.258394812,0.212224126,0.509666829,0.030359856,0.02932547,0.729104619,0.27206599,0.226355106,0.430650625,0.38709712,0.042463796,0.51386462,0.437099854,0.739069209,0.628024655,0.415390336,0.038068104,0.195569998,0.411795018,0.114339405,0.20027815,0.328806158,0.3398043,0.100681208,0.085182224,0.501806201,0.281950749,0.290321454,0.047836471,0.760800996,0.437655315,0.139887614,0.048458152,0.430678549,0.565719114,0.283418595,0.471123197,0.370042127,0.626602159,0.026648252,0.033262616,0.821266248,0.175803251,0.566943734,0.034787578,0.082516774,0.374524509,0.30790007,0.518792651,0.040488082,0.110593017,0.642371034,0.691764923,0.290762455,0.769002267,0.141304847,0.535411967,0.185112001,0.347728806,0.158834972,0.299050858,0.728403082,0.495334201,0.726331429,0.252115513,0.151311569,0.682553947,0.244712492,0.215694331,0.493677329,0.471071758,0.067133707,0.035505029,0.124014351,0.031089742,0.211402393,0.045676029,0.299671546,0.75178389,0.30346517,0.069298357,0.209982634,0.478134599,0.189704703,0.428406767,0.081434904,0.172561175,0.484175487,0.282821863,0.722630235,0.243645273,0.032907781,0.021569131,0.420704816,0.607793574,0.257043174,0.068692225,0.121713029,0.259507679,0.123425941,0.804647388,0.023032397,0.581627268,0.043313178,0.162933266,0.04148176,0.044792643,0.025452171,0.958302274,0.039378629,0.498848641,0.058294717,0.646657245,0.23157518,0.742178349,0.480114987,0.414960238,0.418488195,0.166143376,0.203574205,0.354893867,0.660273387,0.467338748,0.288099137,0.090256791,0.211940181,0.567895927,0.323920744,0.086270641,0.046848308,0.537207096,0.364250937,0.101307049,0.714076488,0.592174144,0.277675714,0.251068166,0.115480279,0.282387559,0.160378844,0.476001703,0.560508951,0.387952579,0.725142565,0.421616559,0.32185503,0.624976185,0.455088938,0.139811699,0.048033076,0.841670631,0.240268076,0.186134351,0.455246398,0.703569943,0.130638661,0.412110842,0.40706598,0.446579718,0.375898351,0.359931827,0.170645067
cg16620382,0.606823722,0.0220455,0.816880122,0.287091974,0.674080372,0.264424906,0.03599128,0.09856002,0.027743477,0.02519723,0.480356933,0.757874929,0.04631476,0.193434956,0.44427711,0.203699028,0.025582602,0.060337141,0.515405364,0.825932368,0.685646465,0.070927782,0.327044985,0.042812128,0.393307547,0.195550236,0.056520262,0.421992489,0.50615906,0.06506252,0.239238326,0.393821814,0.638735289,0.129441777,0.043341865,0.030696066,0.035037808,0.289112598,0.048088975,0.581714531,0.578181585,0.033168753,0.035552026,0.043409327,0.695234599,0.038355938,0.028125127,0.884433962,0.025080592,0.11016811,0.619958882,0.048028598,0.153176519,0.049957345,0.084841167,0.13800996,0.047697003,0.779454032,0.176506511,0.02737334,0.746106193,0.764880351,0.030445118,0.285581363,0.027830886,0.31869708,0.619571504,0.765808409,0.053323814,0.629677973,0.123302126,0.386180116,0.038693838,0.57931967,0.633212677,0.672597975,0.181362752,0.530887588,0.039295526,0.076649649,0.025756959,0.288024998,0.048492025,0.075185229,0.770125065,0.077366689,0.967655563,0.050546179,0.869323032,0.038971503,0.041409683,0.090404331,0.110806179,0.249563568,0.05269375,0.697654005,0.50015536,0.304107999,0.706974272,0.356502525,0.617324389,0.647444658,0.046887253,0.048891714,0.498232609,0.032542425,0.029069912,0.218656275,0.708059922,0.024915734,0.054791125,0.022662351,0.033152212,0.37244637,0.521951189,0.838075023,0.673524181,0.028218334,0.03946145,0.062644737,0.75959876,0.379055539,0.721048833,0.043050269,0.059690849,0.177687358,0.071492095,0.745547818,0.107914897,0.055052005,0.042661043,0.413988608,0.703791845,0.481374269,0.295338091,0.047771053,0.680206529,0.042567906,0.047901438,0.704480081,0.202846469,0.039925675,0.295098123,0.035259451,0.431421597,0.054079482,0.657715039,0.162689599,0.771914459,0.707738633,0.041842533,0.892483352,0.736712123,0.659082791,0.464219043,0.271438267,0.836986648,0.074777727,0.052515445,0.059838211,0.713164455,0.033521421,0.62851043,0.702352183,0.530916122,0.311864711,0.412971798,0.5525184
cg14458834,0.462667071,0.590377549,0.761255601,0.363433218,0.684639788,0.140000615,0.33806395,0.227597396,0.45942924,0.019761546,0.490078868,0.490166899,0.019585707,0.309690872,0.556064951,0.410834335,0.016541399,0.020922149,0.415385546,0.538550666,0.053314298,0.045067465,0.345586642,0.413264047,0.529592241,0.096740818,0.024675273,0.610134578,0.438328675,0.018008122,0.515069152,0.408779678,0.56289156,0.376022546,0.022490385,0.028964199,0.175684554,0.109334996,0.318701295,0.483916728,0.561079652,0.403557832,0.417323467,0.264588986,0.541786478,0.024435377,0.014004395,0.691013425,0.411026538,0.550911748,0.788899704,0.014536696,0.43036305,0.224285025,0.525540817,0.601684163,0.022980039,0.426030774,0.641064215,0.462882362,0.022267655,0.590302323,0.048379804,0.641495114,0.513641469,0.386070255,0.521186513,0.772889289,0.018426957,0.552719004,0.059637796,0.437526057,0.584479189,0.538177551,0.022912891,0.494113061,0.524449549,0.018126863,0.349567293,0.207238406,0.016386887,0.028190993,0.018727929,0.537648693,0.023345755,0.021168367,0.522001851,0.598633407,0.018244507,0.137636012,0.310881446,0.020142777,0.224757172,0.418618643,0.327495921,0.018132298,0.481275309,0.413160513,0.017146811,0.053463686,0.539112341,0.612406894,0.018078686,0.123614414,0.618212539,0.301056821,0.658010023,0.377387931,0.444321416,0.021414913,0.234680533,0.020140821,0.016078855,0.667746665,0.026111368,0.019675184,0.244041691,0.013829433,0.571664137,0.552101785,0.600758078,0.2361255,0.612004708,0.050855493,0.502328348,0.119024965,0.43268705,0.584777382,0.196243864,0.700390447,0.113717027,0.418968817,0.516291393,0.384120774,0.135540962,0.499233224,0.49865988,0.22821379,0.148754217,0.640024763,0.521812759,0.03305466,0.226545825,0.379818158,0.435897852,0.522834131,0.509588641,0.54188635,0.541807406,0.375245284,0.594779841,0.68180009,0.528410281,0.265322343,0.356467677,0.717528935,0.570488338,0.286515981,0.137069103,0.053483721,0.476893741,0.300004835,0.09102,0.014771203,0.156341024,0.303540989,0.415161915,0.437143034
cg12928379,0.602018237,0.572737091,0.684619958,0.516723273,0.576144777,0.030207371,0.235973054,0.350559877,0.021045457,0.020898466,0.021633418,0.504522134,0.0283986,0.022354706,0.63499897,0.021363013,0.014309683,0.48252794,0.235020504,0.610513796,0.474867997,0.240740076,0.405116749,0.330340363,0.502573756,0.0565819,0.257778801,0.477958295,0.381788727,0.239889611,0.408159658,0.458663835,0.527237065,0.452640751,0.409591183,0.525559474,0.205587906,0.088509049,0.498194412,0.020623496,0.588829187,0.209771432,0.205100702,0.206051723,0.592826171,0.019870031,0.016483242,0.698634946,0.542809204,0.594367771,0.660396973,0.019508441,0.437767885,0.45880934,0.562408845,0.630117699,0.034378684,0.632619411,0.479286037,0.144829181,0.536171402,0.670678602,0.023636396,0.021577658,0.577075127,0.02468431,0.29770703,0.704147991,0.333065771,0.533572358,0.41569281,0.475583806,0.025542601,0.533375778,0.493869409,0.53002385,0.549987859,0.37223762,0.02539748,0.362195331,0.017806821,0.015239172,0.015553617,0.583106473,0.545830016,0.228231335,0.856546473,0.599309194,0.023934083,0.327300613,0.457662905,0.568540643,0.194270474,0.567375785,0.092154582,0.579398589,0.459540979,0.016954069,0.105165125,0.057642059,0.574374146,0.238833086,0.211300374,0.24024558,0.54186411,0.107954926,0.606521468,0.401915166,0.454640814,0.01712825,0.023429019,0.020236297,0.020454238,0.74069718,0.709308116,0.45980118,0.492694762,0.016500594,0.603843178,0.016102706,0.665707338,0.446435577,0.624904561,0.163498716,0.023143539,0.349801016,0.457277983,0.579002472,0.459747165,0.557534506,0.215018862,0.356960334,0.459259048,0.367266747,0.13404956,0.401980661,0.506243188,0.073307987,0.099474118,0.623877565,0.554092507,0.279776308,0.460943418,0.317025498,0.556939437,0.032276696,0.573608092,0.480600875,0.602782536,0.588331873,0.388627846,0.677881035,0.513308129,0.246470384,0.091065712,0.631243375,0.66621949,0.215048162,0.236402012,0.163067561,0.634015683,0.466224126,0.040297509,0.547239085,0.414359371,0.376056325,0.097863354,0.430549747
cg20151476,0.430096943,0.315928309,0.176831498,0.489868623,0.20477167,0.911419705,0.664834954,0.737430808,0.472368631,0.872714636,0.865597711,0.309438847,0.653674154,0.761398028,0.351048969,0.408125359,0.969565576,0.436904778,0.543648772,0.226045478,0.314099282,0.607116199,0.441289899,0.489305823,0.381371963,0.892000384,0.5826587,0.651148521,0.585811563,0.941909856,0.646993728,0.71638633,0.300480723,0.706777457,0.144543786,0.17279796,0.908116505,0.856641298,0.539866427,0.340726156,0.378773995,0.849370648,0.395157152,0.467590456,0.301723027,0.947068506,0.971906829,0.700045996,0.68593088,0.340299154,0.162985611,0.812603759,0.535442101,0.667707676,0.464932159,0.268304063,0.530916991,0.294672973,0.271592117,0.47210714,0.217285205,0.137798981,0.505985938,0.425777315,0.313073775,0.636138352,0.355309917,0.201019898,0.792569945,0.442455192,0.571174627,0.385759249,0.261361928,0.475899432,0.611663603,0.42981141,0.856834209,0.609823635,0.848083652,0.768515855,0.967815059,0.410263802,0.167345952,0.459543334,0.179256096,0.599947087,0.052835394,0.464154427,0.13015194,0.712058899,0.692105874,0.24303256,0.902438993,0.440354631,0.658793423,0.24918864,0.540579258,0.357223263,0.516522783,0.388611722,0.325390516,0.331948249,0.039475466,0.608945389,0.192185645,0.491564548,0.140432128,0.598469741,0.442831193,0.964641377,0.937524302,0.956656988,0.95596293,0.262292759,0.03523282,0.164962737,0.310801522,0.977281556,0.243588034,0.348974746,0.236604057,0.641299872,0.309080402,0.713260459,0.293482822,0.822782051,0.449341072,0.261112174,0.900205993,0.274261842,0.741668722,0.706973258,0.450584066,0.346349417,0.932765744,0.53405561,0.37842926,0.748637932,0.753411352,0.426654817,0.339720148,0.66979065,0.753597811,0.57580811,0.424401268,0.455814167,0.310649213,0.27627034,0.271131987,0.103173587,0.476624744,0.061950961,0.437512129,0.377849882,0.636204028,0.143151759,0.176408463,0.472312727,0.859686113,0.832717897,0.290781488,0.440898857,0.425492866,0.48339447,0.506356263,0.636625406,0.46531947,0.461762036
cg06401021,0.461399402,0.476070535,0.802504642,0.516620109,0.671144743,0.091906158,0.026216869,0.373800508,0.310954599,0.024155159,0.457091823,0.719325342,0.027777777,0.41730264,0.703318937,0.374998401,0.023156731,0.096287684,0.463009879,0.653277612,0.511318516,0.058347276,0.446681406,0.537836594,0.53649675,0.263648845,0.181759306,0.563774697,0.054484674,0.273768865,0.399753412,0.502122155,0.6287905,0.368501236,0.26082515,0.468855866,0.233491164,0.159065447,0.039051959,0.460263619,0.465701885,0.112853419,0.558119294,0.046308516,0.654609349,0.147701032,0.02346518,0.772142259,0.547461207,0.5555723,0.780808357,0.217045178,0.188267855,0.34358049,0.492945366,0.483559688,0.522681337,0.685853261,0.020529679,0.253052066,0.65513036,0.740926255,0.134060475,0.64219852,0.438878403,0.484961423,0.488307669,0.575427171,0.206287699,0.300306423,0.345189003,0.559744617,0.039879303,0.546939751,0.13588014,0.599875265,0.431211605,0.504106017,0.308055675,0.460434257,0.024542175,0.35797267,0.188345901,0.393464616,0.713325268,0.152191621,0.93166513,0.592861231,0.045953311,0.142271534,0.407205357,0.717358595,0.365908062,0.558394864,0.153650259,0.026431799,0.030929345,0.029870005,0.561327263,0.439525839,0.207389631,0.609788553,0.096145902,0.322823321,0.746016092,0.395195135,0.750033386,0.386144875,0.49040936,0.024797682,0.024593891,0.021095976,0.089571424,0.023305965,0.969462503,0.735327083,0.603111562,0.019227723,0.0829287,0.553357468,0.520197082,0.40255041,0.737913201,0.061513795,0.118000799,0.165370222,0.499319357,0.643413817,0.420875767,0.635846556,0.219323202,0.271846672,0.436725457,0.43516655,0.239864584,0.550301154,0.509959967,0.05877002,0.215030335,0.654651192,0.292523482,0.069911407,0.422226546,0.401242534,0.626327535,0.536370618,0.596500366,0.499776912,0.317388868,0.781939207,0.05403048,0.552039024,0.647030312,0.553009141,0.401764555,0.662093893,0.694308668,0.51768326,0.16597205,0.183270149,0.676974605,0.292041145,0.513720284,0.380508656,0.475577549,0.381082251,0.463929609,0.498038723
cg03419058,0.544913235,0.584591003,0.625459604,0.439452615,0.633358702,0.135734167,0.319454699,0.427612141,0.466484871,0.017524564,0.02610823,0.609530982,0.020789386,0.439884547,0.544828183,0.582910811,0.016172155,0.019128315,0.443587229,0.644943432,0.609174764,0.129597445,0.401316725,0.016402981,0.473538981,0.026339472,0.02981749,0.549732823,0.573003299,0.025600625,0.049411085,0.45838919,0.464955101,0.361291063,0.128884016,0.632928485,0.142273282,0.153903327,0.36423371,0.569579726,0.563993665,0.015022487,0.022077701,0.315274785,0.572421791,0.023170151,0.015325155,0.710333763,0.482556615,0.537189789,0.656470648,0.021835575,0.031865083,0.024959356,0.534493589,0.646855838,0.510575859,0.633555456,0.61560698,0.504410941,0.633761896,0.591337613,0.090390969,0.027198236,0.620282852,0.457587728,0.611082277,0.676304778,0.021180057,0.577074945,0.426208214,0.430308877,0.575391715,0.498198811,0.639468583,0.016933944,0.397515368,0.021683827,0.332608647,0.195967306,0.018419768,0.270104703,0.01983304,0.541668385,0.018590039,0.11789911,0.023454303,0.513681516,0.518158803,0.219950075,0.415676899,0.020553999,0.31664656,0.023251703,0.298554906,0.486318516,0.017477624,0.479076191,0.445811977,0.490136977,0.566313228,0.617204592,0.02294756,0.020074156,0.604830976,0.367020694,0.525068964,0.351025699,0.01964816,0.016646515,0.021465849,0.018852508,0.018600042,0.019396667,0.859573536,0.023936508,0.433610038,0.013463923,0.28043026,0.596406032,0.606705211,0.023366623,0.604607014,0.257715497,0.49539003,0.024415232,0.488527241,0.602889067,0.308979659,0.502523549,0.218815865,0.391227365,0.522318998,0.274641829,0.170833592,0.508265835,0.561385687,0.172121214,0.177629637,0.628187074,0.539655096,0.02075453,0.30800129,0.415739339,0.512175206,0.582253677,0.430363761,0.568033565,0.520954345,0.422699621,0.017072415,0.643726359,0.563759668,0.018949999,0.329825511,0.381036716,0.546633018,0.416631723,0.038607886,0.247599095,0.647998208,0.533488642,0.527847137,0.016962831,0.380126338,0.458712261,0.410163514,0.421342066
cg05901579,0.578482622,0.022834792,0.688143634,0.05887486,0.575630551,0.148648945,0.221129198,0.462834581,0.522200159,0.020937574,0.254104887,0.654084447,0.02217929,0.359858739,0.618495657,0.210180829,0.023690793,0.407586799,0.509789045,0.650583259,0.559862051,0.028107278,0.460864042,0.559095916,0.384491636,0.10955818,0.021424301,0.530073478,0.040299537,0.229755971,0.050622347,0.39904566,0.56600695,0.366574072,0.443423882,0.164832117,0.111739107,0.183249526,0.32140089,0.492074153,0.313545519,0.13097778,0.334551805,0.02657825,0.519196711,0.021028074,0.015553056,0.781984974,0.41355509,0.606023394,0.744923313,0.025996246,0.023281078,0.246089971,0.449812397,0.473361613,0.494290287,0.658829814,0.68951862,0.022951451,0.636145689,0.674022404,0.028948235,0.299592593,0.574395728,0.344774016,0.623986421,0.723186837,0.102817541,0.621693213,0.080081196,0.236967562,0.446949582,0.504540525,0.033970192,0.596548319,0.40327207,0.354153688,0.282538072,0.358628965,0.025397644,0.047924533,0.020749792,0.531858303,0.582471771,0.185170253,0.897627077,0.480034243,0.757610289,0.064758126,0.30736398,0.713706742,0.222804601,0.520859004,0.376098693,0.605505457,0.454144998,0.427728397,0.479119789,0.467586839,0.519691808,0.577682701,0.266037282,0.396979977,0.640942317,0.23039041,0.745411573,0.422466129,0.609106681,0.023548565,0.030873886,0.017447507,0.017550847,0.503787455,0.968234232,0.692425508,0.352025354,0.022126378,0.589641327,0.604582906,0.663538135,0.324643673,0.486005894,0.256809685,0.569145953,0.040473971,0.385619279,0.626222262,0.30953756,0.039096843,0.322615692,0.406902755,0.53632592,0.584122541,0.224443005,0.479538537,0.502355029,0.057314929,0.261996466,0.665825231,0.587011162,0.025731025,0.371580555,0.47637692,0.535166894,0.041904569,0.523635238,0.582625791,0.603451277,0.57882423,0.584830596,0.741772532,0.495771227,0.25959317,0.459755665,0.685382825,0.600582624,0.426537382,0.036240374,0.036030811,0.674954278,0.427559476,0.558256994,0.463131568,0.352845079,0.192565524,0.439460814,0.05986948
